CountyCode,Mean_Target
0.0,94.43124445659474
1.0,44.58302277432712
3.0,40.51176359872012
5.0,51.91428571428571
7.0,46.02564102564103
9.0,56.0
11.0,76.6086956521739
13.0,73.03250688705234
15.0,23.4
17.0,65.43103448275862
19.0,11.9
21.0,50.71875
23.0,80.96296296296296
25.0,50.76
27.0,46.9159779614325
29.0,46.61904761904762
31.0,103.5042735042735
33.0,72.8
35.0,23.466666666666665
37.0,20.181818181818183
39.0,50.125
41.0,79.5
43.0,56.0
45.0,42.829858215179314
47.0,28.0
49.0,68.0
53.0,45.4375
55.0,15.666666666666666
57.0,34.333333333333336
59.0,170.5
61.0,22.333333333333332
63.0,74.0
65.0,54.5
67.0,44.0
69.0,54.5
71.0,141.72727272727272
73.0,33.666666666666664
75.0,14.8
77.0,65.0
79.0,13.4
81.0,154.87
83.0,18.0
85.0,11.5
87.0,19.333333333333332
89.0,86.4
91.0,45.666666666666664
93.0,27.0
95.0,24.0
97.0,57.048780487804876
99.0,121.75
101.0,89.2
103.0,71.0
105.0,37.666666666666664
107.0,20.5
109.0,63.5
111.0,36.0
113.0,63.0
115.0,55.0
117.0,40.0
119.0,69.66666666666667
121.0,93.5
123.0,17.1
125.0,111.125
127.0,9.0
129.0,9.333333333333334
131.0,14.5
133.0,19.636363636363637
135.0,19.0
137.0,112.5
139.0,38.714285714285715
141.0,28.0
143.0,27.0
145.0,45.75
147.0,47.8
149.0,21.0
151.0,128.0
153.0,72.18807339449542
155.0,42.0
157.0,10.5
161.0,218.33333333333334
163.0,77.16129032258064
165.0,20.5
167.0,17.0
169.0,19.0
173.0,2.0
181.0,1.0
187.0,128.5
193.0,65.0
215.0,119.15625
510.0,154.66666666666666
550.0,385.0
570.0,18.0
590.0,99.0
630.0,63.0
650.0,251.0
660.0,26.0
670.0,120.0
680.0,351.0
683.0,27.5
690.0,44.0
730.0,293.0
735.0,40.0
750.0,51.0
760.0,10.0
770.0,305.0
775.0,13.0
790.0,30.0
800.0,304.0
810.0,210.5
820.0,50.0
830.0,5.0
840.0,137.0
